,Climate ID,Cool Deg Days (°C),Cool Deg Days Flag,Data Quality,Date/Time,Day,Dir of Max Gust (10s deg),Dir of Max Gust Flag,Heat Deg Days (°C),Heat Deg Days Flag,Latitude (y),Longitude (x),Max Temp (°C),Max Temp Flag,Mean Temp (°C),Mean Temp Flag,Min Temp (°C),Min Temp Flag,Month,Snow on Grnd (cm),Snow on Grnd Flag,Spd of Max Gust (km/h),Spd of Max Gust Flag,Station Name,Total Precip (mm),Total Precip Flag,Total Rain (mm),Total Rain Flag,Total Snow (cm),Total Snow Flag,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.2,Year
20665,3081680,0.0,,,1967-02-01,1,,,37.8,,54.42,-110.28,-13.9,,-19.8,,-25.6,,2,30.0,,<31,,COLD LAKE A,0.0,T,0.0,,0.0,T,31,20665,20665,1967
20666,3081680,0.0,,,1967-01-31,31,,,43.8,,54.42,-110.28,-19.4,,-25.8,,-32.2,,1,30.0,,<31,,COLD LAKE A,0.0,T,0.0,,0.0,T,30,20666,20666,1967
20667,3081680,0.0,,,1967-01-30,30,32.0,,36.1,,54.42,-110.28,-12.2,,-18.1,,-23.9,,1,23.0,,32,,COLD LAKE A,9.9,,0.0,,12.2,,29,20667,20667,1967
20668,3081680,0.0,,,1967-01-29,29,,,32.5,,54.42,-110.28,-12.2,,-14.5,,-16.7,,1,18.0,,<31,,COLD LAKE A,0.3,,0.0,,0.3,,28,20668,20668,1967
20669,3081680,0.0,,,1967-01-28,28,,,37.2,,54.42,-110.28,-16.7,,-19.2,,-21.7,,1,18.0,,<31,,COLD LAKE A,1.0,,0.0,,1.0,,27,20669,20669,1967
20670,3081680,0.0,,,1967-01-27,27,,,41.6,,54.42,-110.28,-20.0,,-23.6,,-27.2,,1,18.0,,<31,,COLD LAKE A,0.0,T,0.0,,0.0,T,26,20670,20670,1967
20671,3081680,0.0,,,1967-01-26,26,,,43.0,,54.42,-110.28,-20.0,,-25.0,,-30.0,,1,18.0,,<31,,COLD LAKE A,0.0,,0.0,,0.0,,25,20671,20671,1967
20672,3081680,0.0,,,1967-01-25,25,,,44.1,,54.42,-110.28,-19.4,,-26.1,,-32.8,,1,18.0,,<31,,COLD LAKE A,0.0,,0.0,,0.0,,24,20672,20672,1967
20673,3081680,0.0,,,1967-01-24,24,,,41.3,,54.42,-110.28,-18.3,,-23.3,,-28.3,,1,18.0,,<31,,COLD LAKE A,0.0,T,0.0,,0.0,T,23,20673,20673,1967
20674,3081680,0.0,,,1967-01-23,23,,,46.3,,54.42,-110.28,-23.3,,-28.3,,-33.3,,1,18.0,,<31,,COLD LAKE A,0.0,T,0.0,,0.0,T,22,20674,20674,1967
20675,3081680,0.0,,,1967-01-22,22,,,39.7,,54.42,-110.28,-17.8,,-21.7,,-25.6,,1,18.0,,<31,,COLD LAKE A,0.5,,0.0,,0.5,,21,20675,20675,1967
20676,3081680,0.0,,,1967-01-21,21,,,40.2,,54.42,-110.28,-20.0,,-22.2,,-24.4,,1,18.0,,<31,,COLD LAKE A,0.5,,0.0,,0.5,,20,20676,20676,1967
20677,3081680,0.0,,,1967-01-20,20,,,40.5,,54.42,-110.28,-20.6,,-22.5,,-24.4,,1,18.0,,<31,,COLD LAKE A,1.5,,0.0,,1.5,,19,20677,20677,1967
20678,3081680,0.0,,,1967-01-19,19,9.0,,46.1,,54.42,-110.28,-22.2,,-28.1,,-33.9,,1,15.0,,50,,COLD LAKE A,3.8,,0.0,,3.8,,18,20678,20678,1967
20679,3081680,0.0,,,1967-01-18,18,,,45.5,,54.42,-110.28,-21.7,,-27.5,,-33.3,,1,15.0,,<31,,COLD LAKE A,0.0,T,0.0,,0.0,T,17,20679,20679,1967
20680,3081680,0.0,,,1967-01-17,17,,,49.4,,54.42,-110.28,-21.7,,-31.4,,-41.1,,1,15.0,,<31,,COLD LAKE A,0.0,T,0.0,,0.0,T,16,20680,20680,1967
20681,3081680,0.0,,,1967-01-16,16,,,48.3,,54.42,-110.28,-25.0,,-30.3,,-35.6,,1,15.0,,<31,,COLD LAKE A,0.0,,0.0,,0.0,,15,20681,20681,1967
20682,3081680,0.0,,,1967-01-15,15,9.0,,41.1,,54.42,-110.28,-20.6,,-23.1,,-25.6,,1,13.0,,43,,COLD LAKE A,5.3,,0.0,,5.3,,14,20682,20682,1967
20683,3081680,0.0,,,1967-01-14,14,,,35.3,,54.42,-110.28,-12.8,,-17.3,,-21.7,,1,13.0,,<31,,COLD LAKE A,0.3,,0.0,,0.3,,13,20683,20683,1967
20684,3081680,0.0,,,1967-01-13,13,,,30.3,,54.42,-110.28,-6.7,,-12.3,,-17.8,,1,13.0,,<31,,COLD LAKE A,0.0,T,0.0,,0.0,T,12,20684,20684,1967
20685,3081680,0.0,,,1967-01-12,12,,,21.9,,54.42,-110.28,0.0,,-3.9,,-7.8,,1,13.0,,<31,,COLD LAKE A,0.0,T,0.0,,0.0,T,11,20685,20685,1967
20686,3081680,0.0,,,1967-01-11,11,27.0,,18.6,,54.42,-110.28,3.3,,-0.6,,-4.4,,1,15.0,,42,,COLD LAKE A,0.0,T,0.0,T,0.0,,10,20686,20686,1967
20687,3081680,0.0,,,1967-01-10,10,,,23.0,,54.42,-110.28,-2.2,,-5.0,,-7.8,,1,15.0,,<31,,COLD LAKE A,0.0,T,0.0,T,0.0,T,9,20687,20687,1967
20688,3081680,0.0,,,1967-01-09,9,,,23.3,,54.42,-110.28,-0.6,,-5.3,,-10.0,,1,15.0,,<31,,COLD LAKE A,0.0,,0.0,,0.0,,8,20688,20688,1967
20689,3081680,0.0,,,1967-01-08,8,27.0,,19.4,,54.42,-110.28,3.3,,-1.4,,-6.1,,1,20.0,,68,,COLD LAKE A,0.0,,0.0,,0.0,,7,20689,20689,1967
20690,3081680,0.0,,,1967-01-07,7,,,31.6,,54.42,-110.28,-4.4,,-13.6,,-22.8,,1,20.0,,<31,,COLD LAKE A,0.0,,0.0,,0.0,,6,20690,20690,1967
20691,3081680,0.0,,,1967-01-06,6,,,43.3,,54.42,-110.28,-20.6,,-25.3,,-30.0,,1,20.0,,<31,,COLD LAKE A,0.0,T,0.0,,0.0,T,5,20691,20691,1967
20692,3081680,0.0,,,1967-01-05,5,,,43.6,,54.42,-110.28,-21.1,,-25.6,,-30.0,,1,20.0,,<31,,COLD LAKE A,0.0,T,0.0,,0.0,T,4,20692,20692,1967
20693,3081680,0.0,,,1967-01-04,4,,,33.6,,54.42,-110.28,-9.4,,-15.6,,-21.7,,1,20.0,,<31,,COLD LAKE A,0.0,T,0.0,,0.0,T,3,20693,20693,1967
20694,3081680,0.0,,,1967-01-03,3,32.0,,25.8,,54.42,-110.28,-3.9,,-7.8,,-11.7,,1,18.0,,39,,COLD LAKE A,2.5,,0.0,T,2.5,,2,20694,20694,1967
20695,3081680,0.0,,,1967-01-02,2,,,26.9,,54.42,-110.28,-5.0,,-8.9,,-12.8,,1,18.0,,<31,,COLD LAKE A,0.3,,0.0,,0.3,,1,20695,20695,1967
20696,3081680,0.0,,,1967-01-01,1,32.0,,21.1,,54.42,-110.28,0.6,,-3.1,,-6.7,,1,18.0,,53,,COLD LAKE A,0.5,,0.0,T,0.8,,0,20696,20696,1967
20697,3081680,0.0,,,1966-12-31,31,,,25.5,,54.42,-110.28,0.0,,-7.5,,-15.0,,12,18.0,,<31,,COLD LAKE A,0.3,,0.0,T,0.3,,364,20697,20697,1966
20698,3081680,0.0,,,1966-12-30,30,,,29.1,,54.42,-110.28,-10.0,,-11.1,,-12.2,,12,15.0,,<31,,COLD LAKE A,2.5,,0.0,,3.3,,363,20698,20698,1966
20699,3081680,0.0,,,1966-12-29,29,,,31.6,,54.42,-110.28,-8.3,,-13.6,,-18.9,,12,15.0,,<31,,COLD LAKE A,0.0,T,0.0,,0.0,T,362,20699,20699,1966
20700,3081680,0.0,,,1966-12-28,28,,,30.2,,54.42,-110.28,-7.2,,-12.2,,-17.2,,12,15.0,,<31,,COLD LAKE A,0.0,T,0.0,,0.0,T,361,20700,20700,1966
20701,3081680,0.0,,,1966-12-27,27,,,29.1,,54.42,-110.28,-7.2,,-11.1,,-15.0,,12,15.0,,<31,,COLD LAKE A,0.0,T,0.0,,0.0,T,360,20701,20701,1966
20702,3081680,0.0,,,1966-12-26,26,,,27.7,,54.42,-110.28,-6.1,,-9.7,,-13.3,,12,15.0,,<31,,COLD LAKE A,0.8,,0.0,,0.8,,359,20702,20702,1966
20703,3081680,0.0,,,1966-12-25,25,,,25.2,,54.42,-110.28,-6.1,,-7.2,,-8.3,,12,15.0,,<31,,COLD LAKE A,0.5,,0.0,,0.5,,358,20703,20703,1966
20704,3081680,0.0,,,1966-12-24,24,,,26.1,,54.42,-110.28,-6.1,,-8.1,,-10.0,,12,13.0,,<31,,COLD LAKE A,0.3,,0.0,,0.3,,357,20704,20704,1966
20705,3081680,0.0,,,1966-12-23,23,,,26.1,,54.42,-110.28,-5.0,,-8.1,,-11.1,,12,13.0,,<31,,COLD LAKE A,0.0,T,0.0,,0.0,T,356,20705,20705,1966
20706,3081680,0.0,,,1966-12-22,22,,,24.1,,54.42,-110.28,-2.2,,-6.1,,-10.0,,12,13.0,,<31,,COLD LAKE A,0.0,T,0.0,T,0.0,,355,20706,20706,1966
20707,3081680,0.0,,,1966-12-21,21,,,21.9,,54.42,-110.28,-1.1,,-3.9,,-6.7,,12,13.0,,<31,,COLD LAKE A,0.0,T,0.0,T,0.0,T,354,20707,20707,1966
20708,3081680,0.0,,,1966-12-20,20,,,20.5,,54.42,-110.28,-0.6,,-2.5,,-4.4,,12,13.0,,<31,,COLD LAKE A,1.8,,0.0,T,2.0,,353,20708,20708,1966
20709,3081680,0.0,,,1966-12-19,19,,,20.8,,54.42,-110.28,1.1,,-2.8,,-6.7,,12,10.0,,<31,,COLD LAKE A,1.0,,0.0,,1.0,,352,20709,20709,1966
20710,3081680,0.0,,,1966-12-18,18,,,21.1,,54.42,-110.28,2.8,,-3.1,,-8.9,,12,13.0,,<31,,COLD LAKE A,0.0,,0.0,,0.0,,351,20710,20710,1966
20711,3081680,0.0,,,1966-12-17,17,,,20.5,,54.42,-110.28,1.7,,-2.5,,-6.7,,12,13.0,,<31,,COLD LAKE A,0.0,,0.0,,0.0,,350,20711,20711,1966
20712,3081680,0.0,,,1966-12-16,16,,,20.0,,54.42,-110.28,3.9,,-2.0,,-7.8,,12,15.0,,<31,,COLD LAKE A,0.0,,0.0,,0.0,,349,20712,20712,1966
20713,3081680,0.0,,,1966-12-15,15,,,26.1,,54.42,-110.28,-1.7,,-8.1,,-14.4,,12,18.0,,<31,,COLD LAKE A,0.0,,0.0,,0.0,,348,20713,20713,1966
20714,3081680,0.0,,,1966-12-14,14,,,25.5,,54.42,-110.28,-2.2,,-7.5,,-12.8,,12,18.0,,<31,,COLD LAKE A,0.0,,0.0,,0.0,,347,20714,20714,1966
20715,3081680,0.0,,,1966-12-13,13,,,31.9,,54.42,-110.28,-11.1,,-13.9,,-16.7,,12,18.0,,<31,,COLD LAKE A,0.0,T,0.0,,0.0,T,346,20715,20715,1966
20716,3081680,0.0,,,1966-12-12,12,,,31.1,,54.42,-110.28,-10.6,,-13.1,,-15.6,,12,15.0,,<31,,COLD LAKE A,4.3,,0.0,T,4.3,,345,20716,20716,1966
20717,3081680,0.0,,,1966-12-11,11,,,33.9,,54.42,-110.28,-11.1,,-15.9,,-20.6,,12,15.0,,<31,,COLD LAKE A,0.0,T,0.0,T,0.0,T,344,20717,20717,1966
20718,3081680,0.0,,,1966-12-10,10,,,43.0,,54.42,-110.28,-20.0,,-25.0,,-30.0,,12,15.0,,<31,,COLD LAKE A,0.0,,0.0,,0.0,,343,20718,20718,1966
20719,3081680,0.0,,,1966-12-09,9,,,46.3,,54.42,-110.28,-23.3,,-28.3,,-33.3,,12,15.0,,<31,,COLD LAKE A,0.0,T,0.0,,0.0,T,342,20719,20719,1966
20720,3081680,0.0,,,1966-12-08,8,,,43.9,,54.42,-110.28,-21.7,,-25.9,,-30.0,,12,15.0,,<31,,COLD LAKE A,2.0,,0.0,,2.0,,341,20720,20720,1966
20721,3081680,0.0,,,1966-12-07,7,,,44.2,,54.42,-110.28,-21.7,,-26.2,,-30.6,,12,10.0,,<31,,COLD LAKE A,1.8,,0.0,,2.5,,340,20721,20721,1966
20722,3081680,0.0,,,1966-12-06,6,,,43.0,,54.42,-110.28,-21.7,,-25.0,,-28.3,,12,10.0,,<31,,COLD LAKE A,0.0,,0.0,,0.0,,339,20722,20722,1966
20723,3081680,0.0,,,1966-12-05,5,9.0,,36.3,,54.42,-110.28,-13.3,,-18.3,,-23.3,,12,8.0,,56,,COLD LAKE A,2.0,,0.0,,2.0,,338,20723,20723,1966
20724,3081680,0.0,,,1966-12-04,4,9.0,,34.4,,54.42,-110.28,-13.3,,-16.4,,-19.4,,12,5.0,,32,,COLD LAKE A,0.3,,0.0,,0.8,,337,20724,20724,1966
20725,3081680,0.0,,,1966-12-03,3,,,33.0,,54.42,-110.28,-11.1,,-15.0,,-18.9,,12,5.0,,<31,,COLD LAKE A,0.3,,0.0,,0.3,,336,20725,20725,1966
20726,3081680,0.0,,,1966-12-02,2,,,39.2,,54.42,-110.28,-16.7,,-21.2,,-25.6,,12,5.0,,<31,,COLD LAKE A,0.0,T,0.0,,0.0,T,335,20726,20726,1966
20727,3081680,0.0,,,1966-12-01,1,,,35.5,,54.42,-110.28,-11.7,,-17.5,,-23.3,,12,5.0,,<31,,COLD LAKE A,0.0,T,0.0,,0.0,T,334,20727,20727,1966
20728,3081680,0.0,,,1966-11-30,30,,,41.3,,54.42,-110.28,-18.3,,-23.3,,-28.3,,11,5.0,,<31,,COLD LAKE A,0.0,T,0.0,,0.0,T,333,20728,20728,1966
20729,3081680,0.0,,,1966-11-29,29,32.0,,39.7,,54.42,-110.28,-18.3,,-21.7,,-25.0,,11,5.0,,55,,COLD LAKE A,0.0,,0.0,,0.0,,332,20729,20729,1966
20730,3081680,0.0,,,1966-11-28,28,32.0,,34.7,,54.42,-110.28,-12.2,,-16.7,,-21.1,,11,3.0,,32,,COLD LAKE A,0.5,,0.0,,0.5,,331,20730,20730,1966
20731,3081680,0.0,,,1966-11-27,27,,,32.7,,54.42,-110.28,-11.1,,-14.7,,-18.3,,11,3.0,,<31,,COLD LAKE A,0.0,T,0.0,,0.0,T,330,20731,20731,1966
20732,3081680,0.0,,,1966-11-26,26,,,29.2,,54.42,-110.28,-6.7,,-11.2,,-15.6,,11,3.0,,<31,,COLD LAKE A,0.8,,0.0,,0.8,,329,20732,20732,1966
20733,3081680,0.0,,,1966-11-25,25,29.0,,17.7,,54.42,-110.28,7.8,,0.3,,-7.2,,11,3.0,,48,,COLD LAKE A,0.0,,0.0,,0.0,,328,20733,20733,1966
20734,3081680,0.0,,,1966-11-24,24,23.0,,21.1,,54.42,-110.28,5.6,,-3.1,,-11.7,,11,13.0,,53,,COLD LAKE A,1.8,,1.8,,0.0,,327,20734,20734,1966
20735,3081680,0.0,,,1966-11-23,23,,,31.1,,54.42,-110.28,-1.1,,-13.1,,-25.0,,11,15.0,,<31,,COLD LAKE A,0.5,,0.0,,0.5,,326,20735,20735,1966
20736,3081680,0.0,,,1966-11-22,22,,,37.2,,54.42,-110.28,-13.3,,-19.2,,-25.0,,11,15.0,,<31,,COLD LAKE A,0.0,T,0.0,,0.0,T,325,20736,20736,1966
20737,3081680,0.0,,,1966-11-21,21,,,28.6,,54.42,-110.28,-7.2,,-10.6,,-13.9,,11,15.0,,<31,,COLD LAKE A,0.8,,0.0,,1.5,,324,20737,20737,1966
20738,3081680,0.0,,,1966-11-20,20,,,26.4,,54.42,-110.28,-3.9,,-8.4,,-12.8,,11,15.0,,<31,,COLD LAKE A,0.0,,0.0,,0.0,,323,20738,20738,1966
20739,3081680,0.0,,,1966-11-19,19,11.0,,30.0,,54.42,-110.28,-8.9,,-12.0,,-15.0,,11,15.0,,32,,COLD LAKE A,0.0,T,0.0,,0.0,T,322,20739,20739,1966
20740,3081680,0.0,,,1966-11-18,18,,,31.9,,54.42,-110.28,-9.4,,-13.9,,-18.3,,11,15.0,,<31,,COLD LAKE A,0.3,,0.0,,0.3,,321,20740,20740,1966
20741,3081680,0.0,,,1966-11-17,17,,,32.2,,54.42,-110.28,-10.6,,-14.2,,-17.8,,11,15.0,,<31,,COLD LAKE A,0.3,,0.0,,0.3,,320,20741,20741,1966
20742,3081680,0.0,,,1966-11-16,16,,,31.6,,54.42,-110.28,-12.8,,-13.6,,-14.4,,11,15.0,,<31,,COLD LAKE A,0.3,,0.0,,0.3,,319,20742,20742,1966
20743,3081680,0.0,,,1966-11-15,15,,,31.9,,54.42,-110.28,-12.8,,-13.9,,-15.0,,11,13.0,,<31,,COLD LAKE A,2.5,,0.0,,2.8,,318,20743,20743,1966
20744,3081680,0.0,,,1966-11-14,14,9.0,,32.5,,54.42,-110.28,-11.1,,-14.5,,-17.8,,11,8.0,,43,,COLD LAKE A,5.3,,0.0,,5.3,,317,20744,20744,1966
20745,3081680,0.0,,,1966-11-13,13,,,35.8,,54.42,-110.28,-13.3,,-17.8,,-22.2,,11,8.0,,<31,,COLD LAKE A,0.3,,0.0,,0.3,,316,20745,20745,1966
20746,3081680,0.0,,,1966-11-12,12,9.0,,35.3,,54.42,-110.28,-12.8,,-17.3,,-21.7,,11,3.0,,40,,COLD LAKE A,1.3,,0.0,,1.3,,315,20746,20746,1966
20747,3081680,0.0,,,1966-11-11,11,,,33.6,,54.42,-110.28,-10.6,,-15.6,,-20.6,,11,3.0,,<31,,COLD LAKE A,0.3,,0.0,,0.3,,314,20747,20747,1966
20748,3081680,0.0,,,1966-11-10,10,32.0,,34.7,,54.42,-110.28,-12.8,,-16.7,,-20.6,,11,3.0,,32,,COLD LAKE A,0.3,,0.0,,0.3,,313,20748,20748,1966
20749,3081680,0.0,,,1966-11-09,9,,,27.5,,54.42,-110.28,-3.9,,-9.5,,-15.0,,11,3.0,,<31,,COLD LAKE A,0.8,,0.0,,0.8,,312,20749,20749,1966
20750,3081680,0.0,,,1966-11-08,8,,,30.5,,54.42,-110.28,-10.6,,-12.5,,-14.4,,11,3.0,,<31,,COLD LAKE A,0.3,,0.0,,0.3,,311,20750,20750,1966
20751,3081680,0.0,,,1966-11-07,7,,,34.7,,54.42,-110.28,-9.4,,-16.7,,-23.9,,11,3.0,,<31,,COLD LAKE A,0.0,T,0.0,,0.0,T,310,20751,20751,1966
20752,3081680,0.0,,,1966-11-06,6,,,35.3,,54.42,-110.28,-12.8,,-17.3,,-21.7,,11,3.0,,<31,,COLD LAKE A,0.0,T,0.0,,0.0,T,309,20752,20752,1966
20753,3081680,0.0,,,1966-11-05,5,32.0,,25.2,,54.42,-110.28,0.6,,-7.2,,-15.0,,11,3.0,,48,,COLD LAKE A,2.0,,0.0,,2.0,,308,20753,20753,1966
20754,3081680,0.0,,,1966-11-04,4,,,25.8,,54.42,-110.28,-4.4,,-7.8,,-11.1,,11,0.0,,<31,,COLD LAKE A,1.3,,0.0,,1.3,,307,20754,20754,1966
20755,3081680,0.0,,,1966-11-03,3,34.0,,20.0,,54.42,-110.28,2.8,,-2.0,,-6.7,,11,0.0,,40,,COLD LAKE A,0.0,,0.0,,0.0,,306,20755,20755,1966
20756,3081680,0.0,,,1966-11-02,2,27.0,,17.2,,54.42,-110.28,7.2,,0.8,,-5.6,,11,0.0,T,68,,COLD LAKE A,0.0,T,0.0,,0.0,T,305,20756,20756,1966
20757,3081680,0.0,,,1966-11-01,1,16.0,,26.6,,54.42,-110.28,-2.2,,-8.6,,-15.0,,11,0.0,,48,,COLD LAKE A,0.3,,0.0,,0.3,,304,20757,20757,1966
20758,3081680,0.0,,,1966-10-31,31,32.0,,24.4,,54.42,-110.28,-1.1,,-6.4,,-11.7,,10,0.0,T,37,,COLD LAKE A,0.0,T,0.0,,0.0,T,303,20758,20758,1966
20759,3081680,0.0,,,1966-10-30,30,32.0,,15.7,,54.42,-110.28,5.6,,2.3,,-1.1,,10,0.0,,61,,COLD LAKE A,0.3,,0.3,,0.0,,302,20759,20759,1966
20760,3081680,0.0,,,1966-10-29,29,25.0,,18.9,,54.42,-110.28,3.9,,-0.9,,-5.6,,10,0.0,,40,,COLD LAKE A,4.6,,4.6,,0.0,,301,20760,20760,1966
20761,3081680,0.0,,,1966-10-28,28,,,25.3,,54.42,-110.28,-1.7,,-7.3,,-12.8,,10,0.0,T,<31,,COLD LAKE A,0.0,T,0.0,,0.0,T,300,20761,20761,1966
20762,3081680,0.0,,,1966-10-27,27,,,21.7,,54.42,-110.28,-1.7,,-3.7,,-5.6,,10,0.0,,<31,,COLD LAKE A,0.0,T,0.0,,0.0,T,299,20762,20762,1966
20763,3081680,0.0,,,1966-10-26,26,9.0,,17.7,,54.42,-110.28,2.8,,0.3,,-2.2,,10,0.0,,39,,COLD LAKE A,0.0,T,0.0,,0.0,T,298,20763,20763,1966
20764,3081680,0.0,,,1966-10-25,25,,,15.5,,54.42,-110.28,6.1,,2.5,,-1.1,,10,0.0,,<31,,COLD LAKE A,0.0,T,0.0,,0.0,T,297,20764,20764,1966
20765,3081680,0.0,,,1966-10-24,24,32.0,,7.4,,54.42,-110.28,22.2,,10.6,,-1.1,,10,0.0,,69,,COLD LAKE A,0.0,T,0.0,T,0.0,,296,20765,20765,1966
20766,3081680,0.0,,,1966-10-23,23,14.0,,20.2,,54.42,-110.28,6.7,,-2.2,,-11.1,,10,0.0,,37,,COLD LAKE A,0.0,,0.0,,0.0,,295,20766,20766,1966
20767,3081680,0.0,,,1966-10-22,22,27.0,,20.8,,54.42,-110.28,1.7,,-2.8,,-7.2,,10,0.0,,35,,COLD LAKE A,0.0,T,0.0,,0.0,T,294,20767,20767,1966
20768,3081680,0.0,,,1966-10-21,21,27.0,,17.7,,54.42,-110.28,3.3,,0.3,,-2.8,,10,0.0,,60,,COLD LAKE A,0.0,,0.0,,0.0,,293,20768,20768,1966
20769,3081680,0.0,,,1966-10-20,20,29.0,,15.8,,54.42,-110.28,4.4,,2.2,,0.0,,10,0.0,,48,,COLD LAKE A,2.3,,2.3,,0.0,T,292,20769,20769,1966
20770,3081680,0.0,,,1966-10-19,19,27.0,,11.9,,54.42,-110.28,12.2,,6.1,,0.0,,10,0.0,,45,,COLD LAKE A,0.0,T,0.0,T,0.0,,291,20770,20770,1966
20771,3081680,0.0,,,1966-10-18,18,,,16.3,,54.42,-110.28,7.8,,1.7,,-4.4,,10,0.0,,<31,,COLD LAKE A,0.0,,0.0,,0.0,,290,20771,20771,1966
20772,3081680,0.0,,,1966-10-17,17,29.0,,14.6,,54.42,-110.28,8.9,,3.4,,-2.2,,10,0.0,,58,,COLD LAKE A,0.0,,0.0,,0.0,,289,20772,20772,1966
20773,3081680,0.0,,,1966-10-16,16,,,17.4,,54.42,-110.28,8.9,,0.6,,-7.8,,10,0.0,,<31,,COLD LAKE A,0.0,,0.0,,0.0,,288,20773,20773,1966
20774,3081680,0.0,,,1966-10-15,15,29.0,,14.4,,54.42,-110.28,9.4,,3.6,,-2.2,,10,0.0,,40,,COLD LAKE A,0.0,T,0.0,T,0.0,,287,20774,20774,1966
20775,3081680,0.0,,,1966-10-14,14,,,14.6,,54.42,-110.28,10.0,,3.4,,-3.3,,10,0.0,,<31,,COLD LAKE A,0.0,,0.0,,0.0,,286,20775,20775,1966
20776,3081680,0.0,,,1966-10-13,13,,,16.3,,54.42,-110.28,6.7,,1.7,,-3.3,,10,0.0,,<31,,COLD LAKE A,0.0,T,0.0,,0.0,T,285,20776,20776,1966
20777,3081680,0.0,,,1966-10-12,12,,,17.4,,54.42,-110.28,6.7,,0.6,,-5.6,,10,0.0,,<31,,COLD LAKE A,0.0,T,0.0,T,0.0,T,284,20777,20777,1966
20778,3081680,0.0,,,1966-10-11,11,,,13.8,,54.42,-110.28,11.1,,4.2,,-2.8,,10,0.0,,<31,,COLD LAKE A,0.0,,0.0,,0.0,,283,20778,20778,1966
20779,3081680,0.0,,,1966-10-10,10,,,11.9,,54.42,-110.28,13.3,,6.1,,-1.1,,10,0.0,,<31,,COLD LAKE A,0.0,,0.0,,0.0,,282,20779,20779,1966
20780,3081680,0.0,,,1966-10-09,9,29.0,,11.0,,54.42,-110.28,10.0,,7.0,,3.9,,10,0.0,,71,,COLD LAKE A,0.0,T,0.0,T,0.0,,281,20780,20780,1966
20781,3081680,0.0,,,1966-10-08,8,29.0,,9.7,,54.42,-110.28,12.2,,8.3,,4.4,,10,0.0,,56,,COLD LAKE A,1.3,,1.3,,0.0,,280,20781,20781,1966
20782,3081680,0.0,,,1966-10-07,7,,,7.1,,54.42,-110.28,17.8,,10.9,,3.9,,10,0.0,,<31,,COLD LAKE A,0.0,,0.0,,0.0,,279,20782,20782,1966
20783,3081680,0.0,,,1966-10-06,6,,,6.8,,54.42,-110.28,15.6,,11.2,,6.7,,10,0.0,,<31,,COLD LAKE A,0.3,,0.3,,0.0,,278,20783,20783,1966
20784,3081680,0.0,,,1966-10-05,5,27.0,,2.4,,54.42,-110.28,25.6,,15.6,,5.6,,10,0.0,,51,,COLD LAKE A,0.0,,0.0,,0.0,,277,20784,20784,1966
20785,3081680,0.0,,,1966-10-04,4,,,8.0,,54.42,-110.28,18.3,,10.0,,1.7,,10,0.0,,<31,,COLD LAKE A,0.0,,0.0,,0.0,,276,20785,20785,1966
20786,3081680,0.0,,,1966-10-03,3,,,14.1,,54.42,-110.28,11.7,,3.9,,-3.9,,10,0.0,,<31,,COLD LAKE A,0.0,,0.0,,0.0,,275,20786,20786,1966
20787,3081680,0.0,,,1966-10-02,2,32.0,,11.6,,54.42,-110.28,9.4,,6.4,,3.3,,10,0.0,,42,,COLD LAKE A,0.3,,0.3,,0.0,,274,20787,20787,1966
20788,3081680,0.0,,,1966-10-01,1,32.0,,10.2,,54.42,-110.28,11.1,,7.8,,4.4,,10,0.0,,40,,COLD LAKE A,0.3,,0.3,,0.0,,273,20788,20788,1966
20789,3081680,0.0,,,1966-09-30,30,,,14.9,,54.42,-110.28,8.9,,3.1,,-2.8,,9,0.0,,<31,,COLD LAKE A,1.3,,1.3,,0.0,,272,20789,20789,1966
20790,3081680,0.0,,,1966-09-29,29,32.0,,9.9,,54.42,-110.28,12.8,,8.1,,3.3,,9,0.0,,60,,COLD LAKE A,0.8,,0.8,,0.0,,271,20790,20790,1966
20791,3081680,0.0,,,1966-09-28,28,27.0,,6.9,,54.42,-110.28,17.2,,11.1,,5.0,,9,0.0,,40,,COLD LAKE A,0.0,,0.0,,0.0,,270,20791,20791,1966
20792,3081680,0.0,,,1966-09-27,27,27.0,,6.6,,54.42,-110.28,17.2,,11.4,,5.6,,9,0.0,,37,,COLD LAKE A,0.3,,0.3,,0.0,,269,20792,20792,1966
20793,3081680,0.0,,,1966-09-26,26,,,11.0,,54.42,-110.28,11.7,,7.0,,2.2,,9,0.0,,<31,,COLD LAKE A,0.0,,0.0,,0.0,,268,20793,20793,1966
20794,3081680,0.0,,,1966-09-25,25,,,5.7,,54.42,-110.28,17.8,,12.3,,6.7,,9,0.0,,<31,,COLD LAKE A,0.0,,0.0,,0.0,,267,20794,20794,1966
20795,3081680,0.0,,,1966-09-24,24,,,9.3,,54.42,-110.28,15.6,,8.7,,1.7,,9,0.0,,<31,,COLD LAKE A,0.0,,0.0,,0.0,,266,20795,20795,1966
20796,3081680,0.0,,,1966-09-23,23,,,8.0,,54.42,-110.28,13.3,,10.0,,6.7,,9,0.0,,<31,,COLD LAKE A,0.0,T,0.0,T,0.0,,265,20796,20796,1966
20797,3081680,0.0,,,1966-09-22,22,,,6.0,,54.42,-110.28,21.1,,12.0,,2.8,,9,0.0,,<31,,COLD LAKE A,0.0,,0.0,,0.0,,264,20797,20797,1966
